Chromosome,Source,Feature,Start,End,Score,Strand,Frame,gene_id,gene_name,gene_source,gene_biotype,transcript_id,transcript_name,transcript_source,transcript_biotype,tag,exon_number,exon_id,protein_id
chrIV,sgd,gene,1503313,1504900,.,-,.,YDR534C,FIT1,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,454121,454754,.,+,.,YDR003W,RCR2,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,1052622,1054647,.,-,.,YDR295C,HDA2,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,1251634,1252036,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,164986,167254,.,-,.,YDL164C,CDC9,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,1350289,1352353,.,+,.,YDR444W,,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,1145091,1146036,.,+,.,YDR336W,MRX8,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,441013,442309,.,-,.,YDL005C,MED2,sgd,protein_coding,,,,,,,,
chrIV,,promoter,300912,301412,,+,,YDL086W,,,,,,,,,,,
chrIV,sgd,gene,375679,376480,.,-,.,YDL043C,PRP11,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,403694,404957,.,-,.,YDL027C,MRX9,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,829150,829354,.,+,.,YDR182W-A,,sgd,protein_coding,,,,,,,,
chrIV,,promoter,337277,337777,,-,,YDL065C,,,,,,,,,,,
chrIV,,intergenic,357259,359576,,,,intergenic,,,,,,,,,,,
chrIV,,promoter,326112,326612,,+,,YDL073W,,,,,,,,,,,
chrIV,sgd,gene,11656,13360,.,-,.,YDL245C,HXT15,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,361698,362256,.,-,.,YDL053C,PBP4,sgd,protein_coding,,,,,,,,
chrIV,,promoter,1341992,1342492,,+,,YDR440W,,,,,,,,,,,
chrIV,,promoter,1488902,1489402,,+,,YDR524W-C,,,,,,,,,,,
chrIV,sgd,gene,1386072,1386516,.,+,.,YDR462W,MRPL28,sgd,protein_coding,,,,,,,,
chrIV,,promoter,20134,20634,,+,,YDL241W,,,,,,,,,,,
chrIV,,intergenic,654428,654512,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,405409,405514,.,+,.,YDL025W-A,,sgd,protein_coding,,,,,,,,
chrIV,,promoter,61801,62301,,-,,YDL222C,,,,,,,,,,,
chrIV,,intergenic,913502,914316,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,1491074,1491545,.,-,.,YDR526C,,sgd,protein_coding,,,,,,,,
chrIV,,promoter,377601,378101,,+,,YDL041W,,,,,,,,,,,
chrIV,,promoter,1135431,1135931,,+,,YDR334W,,,,,,,,,,,
chrIV,sgd,gene,1257007,1257079,.,-,.,tG(CCC)D,SUF3,sgd,tRNA,,,,,,,,
chrIV,,intergenic,697894,698553,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,98474,99224,.,+,.,YDL202W,MRPL11,sgd,protein_coding,,,,,,,,
chrIV,,promoter,998323,998823,,-,,YDR264C,,,,,,,,,,,
chrIV,,promoter,565640,566140,,-,,YDR056C,,,,,,,,,,,
chrIV,sgd,gene,503497,503863,.,+,.,YDR031W,MIX14,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,1801,2953,.,+,.,YDL248W,COS7,sgd,protein_coding,,,,,,,,
chrIV,,promoter,593392,593892,,+,,YDR074W,,,,,,,,,,,
chrIV,,promoter,1236057,1236557,,+,,YDR381W,,,,,,,,,,,
chrIV,sgd,gene,850273,850999,.,-,.,YDR196C,CAB5,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,1075864,1077853,.,+,.,YDR307W,PMT7,sgd,protein_coding,,,,,,,,
chrIV,,promoter,847946,848446,,-,,YDR194C,,,,,,,,,,,
chrIV,sgd,gene,309801,310122,.,-,.,YDL081C,RPP1A,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,856897,857953,.,-,.,YDR202C,RAV2,sgd,protein_coding,,,,,,,,
chrIV,,promoter,679764,680264,,-,,YDR111C,,,,,,,,,,,
chrIV,,promoter,1005174,1005674,,+,,YDR270W,,,,,,,,,,,
chrIV,,promoter,202538,203038,,+,,YDL141W,,,,,,,,,,,
chrIV,sgd,gene,170409,171930,.,-,.,YDL160C,DHH1,sgd,protein_coding,,,,,,,,
chrIV,,promoter,611572,612072,,+,,YDR083W,,,,,,,,,,,
chrIV,sgd,gene,1469694,1469811,.,-,.,YDR510C-A,,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,461841,462516,.,+,.,YDR007W,TRP1,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,201718,202570,.,-,.,YDL142C,CRD1,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,812109,812850,.,+,.,YDR174W,HMO1,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,1421156,1422485,.,+,.,YDR483W,KRE2,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,188153,190586,.,-,.,YDL148C,NOP14,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,1320063,1321941,.,+,.,YDR425W,SNX41,sgd,protein_coding,,,,,,,,
chrIV,,promoter,841836,842336,,+,,YDR191W,,,,,,,,,,,
chrIV,,intergenic,850200,850273,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,1367372,1367681,.,-,.,YDR455C,,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,753235,753674,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,859345,861520,.,+,.,YDR205W,MSC2,sgd,protein_coding,,,,,,,,
chrIV,,promoter,1319563,1320063,,+,,YDR425W,,,,,,,,,,,
chrIV,sgd,gene,1266365,1266898,.,-,.,YDR397C,NCB2,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,366738,368211,.,-,.,YDL048C,STP4,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,1241176,1241203,,,,intergenic,,,,,,,,,,,
chrIV,,promoter,177833,178333,,+,,YDL154W,,,,,,,,,,,
chrIV,,promoter,917070,917570,,+,,YDR227W,,,,,,,,,,,
chrIV,sgd,gene,135895,137539,.,+,.,YDL180W,,sgd,protein_coding,,,,,,,,
chrIV,,promoter,1015702,1016202,,-,,YDR277C,,,,,,,,,,,
chrIV,,promoter,302710,303210,,+,,YDL085W,,,,,,,,,,,
chrIV,sgd,gene,28984,30454,.,-,.,YDL238C,GUD1,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,505195,507646,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,306925,307789,.,-,.,YDL083C,RPS16B,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,1055211,1055892,.,+,.,YDR296W,MHR1,sgd,protein_coding,,,,,,,,
chrIV,,promoter,1494085,1494585,,+,,YDR528W,,,,,,,,,,,
chrIV,sgd,gene,1344516,1345062,.,-,.,YDR441C,APT2,sgd,protein_coding,,,,,,,,
chrIV,,promoter,286695,287195,,-,,YDL097C,,,,,,,,,,,
chrIV,sgd,gene,1225165,1226536,.,-,.,YDR375C,BCS1,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,1233277,1233517,.,-,.,YDR379C-A,SDH6,sgd,protein_coding,,,,,,,,
chrIV,,promoter,1126018,1126518,,-,,YDR328C,,,,,,,,,,,
chrIV,sgd,gene,286997,287324,.,-,.,YDL096C,OPI6,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,1254501,1254936,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,842336,843449,.,+,.,YDR191W,HST4,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,1239491,1239824,.,+,.,YDR382W,RPP2B,sgd,protein_coding,,,,,,,,
chrIV,,promoter,1238850,1239350,,-,,YDR381C-A,,,,,,,,,,,
chrIV,,promoter,1353224,1353724,,+,,YDR446W,,,,,,,,,,,
chrIV,,intergenic,1474772,1474973,,,,intergenic,,,,,,,,,,,
chrIV,,promoter,1435716,1436216,,+,,YDR493W,,,,,,,,,,,
chrIV,,promoter,1328282,1328782,,+,,YDR432W,,,,,,,,,,,
chrIV,sgd,gene,1489402,1489492,.,+,.,YDR524W-C,,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,5984,7814,.,+,.,YDL247W,MPH2,sgd,protein_coding,,,,,,,,
chrIV,,promoter,43564,44064,,+,,YDL229W,,,,,,,,,,,
chrIV,,promoter,857181,857681,,+,,YDR203W,,,,,,,,,,,
chrIV,sgd,gene,669015,671034,.,-,.,YDR107C,TMN2,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,957398,957757,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,130406,130484,.,-,.,YDL184C,RPL41A,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,829584,830277,.,+,.,YDR183W,PLP1,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,139521,141114,.,+,.,YDL178W,DLD2,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,673519,675667,.,-,.,YDR109C,,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,899006,899550,,,,intergenic,,,,,,,,,,,
chrIV,,intergenic,1438015,1438114,,,,intergenic,,,,,,,,,,,
chrIV,,intergenic,144223,144483,,,,intergenic,,,,,,,,,,,
chrIV,,intergenic,25876,26402,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,1172385,1174176,.,-,.,YDR349C,YPS7,sgd,protein_coding,,,,,,,,
chrIV,,promoter,769000,769500,,-,,YDR155C,,,,,,,,,,,
chrIV,,promoter,1278709,1279209,,+,,YDR406W,,,,,,,,,,,
chrIV,sgd,gene,941056,943420,.,-,.,YDR239C,,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,240258,241197,.,+,.,YDL124W,,sgd,protein_coding,,,,,,,,
chrIV,,promoter,1116625,1117125,,+,,YDR325W,,,,,,,,,,,
chrIV,,promoter,679043,679543,,+,,YDR112W,,,,,,,,,,,
chrIV,sgd,gene,1212847,1213614,.,+,.,YDR367W,KEI1,sgd,protein_coding,,,,,,,,
chrIV,,promoter,407206,407706,,-,,YDL025C,,,,,,,,,,,
chrIV,,promoter,363451,363951,,+,,YDL051W,,,,,,,,,,,
chrIV,,intergenic,1487538,1487541,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,926292,926910,.,-,.,YDR231C,COX20,sgd,protein_coding,,,,,,,,
chrIV,,promoter,905052,905552,,-,,YDR218C,,,,,,,,,,,
chrIV,sgd,gene,723003,727551,.,-,.,YDR135C,YCF1,sgd,protein_coding,,,,,,,,
chrIV,,promoter,1517675,1518175,,-,,YDR540C,,,,,,,,,,,
chrIV,,promoter,61510,62010,,+,,YDL221W,,,,,,,,,,,
chrIV,,intergenic,802722,802730,,,,intergenic,,,,,,,,,,,
chrIV,,promoter,87226,87726,,-,,YDL209C,,,,,,,,,,,
chrIV,,promoter,1525820,1526320,,+,,YDR545W,,,,,,,,,,,
chrIV,,intergenic,1161820,1162005,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,83547,83618,.,+,.,tG(GCC)D1,,sgd,tRNA,,,,,,,,
chrIV,,promoter,30454,30954,,-,,YDL238C,,,,,,,,,,,
chrIV,sgd,gene,830628,831513,.,-,.,YDR184C,ATC1,sgd,protein_coding,,,,,,,,
chrIV,,promoter,827355,827855,,-,,YDR181C,,,,,,,,,,,
chrIV,sgd,gene,1259900,1261271,.,+,.,YDR393W,SHE9,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,892874,893927,.,+,.,YDR214W,AHA1,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,606986,607303,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,813192,814152,.,-,.,YDR175C,RSM24,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,1424688,1424819,,,,intergenic,,,,,,,,,,,
chrIV,,promoter,320120,320620,,-,,YDL077C,,,,,,,,,,,
chrIV,sgd,gene,1131000,1133070,.,+,.,YDR332W,IRC3,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,1401769,1402564,.,+,.,YDR471W,RPL27B,sgd,protein_coding,,,,,,,,
chrIV,,promoter,1325301,1325801,,-,,YDR429C,,,,,,,,,,,
chrIV,sgd,gene,236156,238664,.,-,.,YDL126C,CDC48,sgd,protein_coding,,,,,,,,
chrIV,,promoter,1233717,1234217,,+,,YDR380W,,,,,,,,,,,
chrIV,,promoter,494268,494768,,-,,YDR026C,,,,,,,,,,,
chrIV,sgd,gene,540600,541203,.,-,.,YDR042C,,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,293221,293391,,,,intergenic,,,,,,,,,,,
chrIV,,intergenic,1470418,1470499,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,422832,423510,.,-,.,YDL018C,ERP3,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,981055,981461,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,504098,504695,.,-,.,YDR032C,PST2,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,370706,370739,,,,intergenic,,,,,,,,,,,
chrIV,,promoter,1476738,1477238,,+,,YDR517W,,,,,,,,,,,
chrIV,,promoter,267197,267697,,+,,YDL108W,,,,,,,,,,,
chrIV,,promoter,789221,789721,,-,,YDR166C,,,,,,,,,,,
chrIV,,promoter,1178174,1178674,,-,,YDR350C,,,,,,,,,,,
chrIV,,intergenic,116866,117163,,,,intergenic,,,,,,,,,,,
chrIV,,promoter,950284,950784,,-,,YDR243C,,,,,,,,,,,
chrIV,,intergenic,871949,872111,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,1519663,1520698,.,-,.,YDR541C,,sgd,protein_coding,,,,,,,,
chrIV,,promoter,1045011,1045511,,-,,YDR292C,,,,,,,,,,,
chrIV,sgd,gene,1334820,1336953,.,+,.,YDR436W,PPZ2,sgd,protein_coding,,,,,,,,
chrIV,,promoter,1212836,1213336,,-,,YDR366C,,,,,,,,,,,
chrIV,,promoter,769430,769930,,+,,YDR157W,,,,,,,,,,,
chrIV,,promoter,341118,341618,,+,,YDL060W,,,,,,,,,,,
chrIV,sgd,gene,1133259,1135431,.,-,.,YDR333C,RQC1,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,235853,236156,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,878658,883927,.,-,.,YDR210C-D,,sgd,transposable_element,,,,,,,,
chrIV,,promoter,1189558,1190058,,+,,YDR358W,,,,,,,,,,,
chrIV,sgd,gene,1412372,1414274,.,+,.,YDR477W,SNF1,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,948456,948517,,,,intergenic,,,,,,,,,,,
chrIV,,intergenic,629034,629375,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,1159607,1161320,.,-,.,YDR343C,HXT6,sgd,protein_coding,,,,,,,,
chrIV,,promoter,397036,397536,,+,,YDL030W,,,,,,,,,,,
chrIV,,promoter,289408,289908,,+,,YDL093W,,,,,,,,,,,
chrIV,,intergenic,439360,439408,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,579457,580452,.,+,.,YDR064W,RPS13,sgd,protein_coding,,,,,,,,
chrIV,,promoter,264110,264610,,-,,YDL111C,,,,,,,,,,,
chrIV,,promoter,283176,283676,,-,,YDL100C,,,,,,,,,,,
chrIV,,intergenic,492324,492555,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,68996,70319,.,-,.,YDL216C,RRI1,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,601809,602197,,,,intergenic,,,,,,,,,,,
chrIV,,promoter,619645,620145,,-,,YDR088C,,,,,,,,,,,
chrIV,,promoter,1087080,1087580,,+,,YDR312W,,,,,,,,,,,
chrIV,sgd,gene,301412,302234,.,+,.,YDL086W,,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,94604,95786,.,+,.,YDL204W,RTN2,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,125615,126449,.,+,.,YDL186W,,sgd,protein_coding,,,,,,,,
chrIV,,promoter,30156,30656,,+,,YDL237W,,,,,,,,,,,
chrIV,sgd,gene,604007,606986,.,+,.,YDR080W,VPS41,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,1202397,1202842,,,,intergenic,,,,,,,,,,,
chrIV,,promoter,267201,267701,,-,,YDL109C,,,,,,,,,,,
chrIV,,promoter,1178165,1178665,,+,,YDR351W,,,,,,,,,,,
chrIV,,intergenic,551076,551359,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,770356,771454,.,+,.,YDR158W,HOM2,sgd,protein_coding,,,,,,,,
chrIV,,promoter,703983,704483,,+,,YDR127W,,,,,,,,,,,
chrIV,,intergenic,748357,748612,,,,intergenic,,,,,,,,,,,
chrIV,,promoter,952299,952799,,+,,YDR245W,,,,,,,,,,,
chrIV,sgd,gene,854278,856093,.,-,.,YDR200C,VPS64,sgd,protein_coding,,,,,,,,
chrIV,,promoter,340134,340634,,-,,YDL063C,,,,,,,,,,,
chrIV,sgd,gene,303210,304848,.,+,.,YDL085W,NDE2,sgd,protein_coding,,,,,,,,
chrIV,,promoter,643837,644337,,-,,YDR097C,,,,,,,,,,,
chrIV,,promoter,1008509,1009009,,+,,YDR272W,,,,,,,,,,,
chrIV,,intergenic,456583,456835,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,991026,992349,.,-,.,YDR261C-C,,sgd,transposable_element,,,,,,,,
chrIV,,promoter,967822,968322,,-,,YDR255C,,,,,,,,,,,
chrIV,,intergenic,1181260,1181300,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,1365071,1365662,.,-,.,YDR453C,TSA2,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,912098,913502,.,+,.,YDR223W,CRF1,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,329567,329835,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,305236,306577,.,+,.,YDL084W,SUB2,sgd,protein_coding,,,,,,,,
chrIV,,promoter,1352589,1353089,,-,,YDR445C,,,,,,,,,,,
chrIV,,promoter,1002023,1002523,,-,,YDR266C,,,,,,,,,,,
chrIV,,promoter,1288859,1289359,,-,,YDR408C,,,,,,,,,,,
chrIV,sgd,gene,501099,501414,.,+,.,YDR029W,,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,1105002,1105827,.,-,.,YDR319C,,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,163448,164042,.,-,.,YDL166C,FAP7,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,1385523,1385766,.,-,.,YDR461C-A,,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,1162949,1162956,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,77288,77966,.,-,.,YDL213C,NOP6,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,645430,645857,,,,intergenic,,,,,,,,,,,
chrIV,,promoter,828650,829150,,+,,YDR182W-A,,,,,,,,,,,
chrIV,sgd,gene,411760,412081,.,-,.,YDL023C,,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,54100,54396,,,,intergenic,,,,,,,,,,,
chrIV,,intergenic,818495,818707,,,,intergenic,,,,,,,,,,,
chrIV,,promoter,818932,819432,,+,,YDR179W-A,,,,,,,,,,,
chrIV,sgd,gene,1110588,1111692,.,+,.,YDR322W,MRPL35,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,336121,336248,,,,intergenic,,,,,,,,,,,
chrIV,,intergenic,1364902,1365071,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,1312039,1314892,.,+,.,YDR421W,ARO80,sgd,protein_coding,,,,,,,,
chrIV,,promoter,1184246,1184746,,+,,YDR354W,,,,,,,,,,,
chrIV,,intergenic,1140476,1140667,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,104916,106494,.,-,.,YDL197C,ASF2,sgd,protein_coding,,,,,,,,
chrIV,,promoter,556472,556972,,-,,YDR050C,,,,,,,,,,,
chrIV,sgd,gene,1492476,1493026,.,-,.,snR84,,sgd,snoRNA,,,,,,,,
chrIV,,promoter,524713,525213,,-,,YDR036C,,,,,,,,,,,
chrIV,sgd,gene,915529,915928,.,+,.,YDR225W,HTA1,sgd,protein_coding,,,,,,,,
chrIV,,promoter,1386315,1386815,,+,,YDR463W,,,,,,,,,,,
chrIV,,promoter,1467725,1468225,,+,,YDR509W,,,,,,,,,,,
chrIV,sgd,gene,446966,447578,.,-,.,YDL002C,NHP10,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,1129587,1130823,.,+,.,YDR331W,GPI8,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,1162956,1164660,.,-,.,YDR345C,HXT3,sgd,protein_coding,,,,,,,,
chrIV,,promoter,416708,417208,,-,,YDL020C,,,,,,,,,,,
chrIV,,promoter,254434,254934,,+,,YDL114W-A,,,,,,,,,,,
chrIV,sgd,gene,393689,394001,.,+,.,YDL032W,,sgd,protein_coding,,,,,,,,
chrIV,,promoter,1496548,1497048,,-,,YDR529C,,,,,,,,,,,
chrIV,sgd,gene,514042,519356,.,-,.,YDR034C-D,,sgd,transposable_element,,,,,,,,
chrIV,sgd,gene,838391,840392,.,+,.,YDR189W,SLY1,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,203038,205111,.,+,.,YDL141W,BPL1,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,877425,878658,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,107207,111029,.,+,.,YDL195W,SEC31,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,378101,378455,.,+,.,YDL041W,,sgd,protein_coding,,,,,,,,
chrIV,,promoter,597967,598467,,+,,YDR076W,,,,,,,,,,,
chrIV,sgd,gene,568881,568953,.,+,.,tR(UCU)D,,sgd,tRNA,,,,,,,,
chrIV,,promoter,130484,130984,,-,,YDL184C,,,,,,,,,,,
chrIV,sgd,gene,1489870,1489990,.,-,.,YDR524C-A,,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,222426,223740,.,+,.,YDL133W,SRF1,sgd,protein_coding,,,,,,,,
chrIV,,promoter,530697,531197,,-,,YDR038C,,,,,,,,,,,
chrIV,,intergenic,48531,51114,,,,intergenic,,,,,,,,,,,
chrIV,,intergenic,543869,546141,,,,intergenic,,,,,,,,,,,
chrIV,,intergenic,1233196,1233277,,,,intergenic,,,,,,,,,,,
chrIV,,promoter,488662,489162,,-,,YDR022C,,,,,,,,,,,
chrIV,,intergenic,1156428,1159607,,,,intergenic,,,,,,,,,,,
chrIV,,promoter,837891,838391,,+,,YDR189W,,,,,,,,,,,
chrIV,,promoter,1446994,1447494,,-,,YDR498C,,,,,,,,,,,
chrIV,,promoter,1084316,1084816,,-,,YDR310C,,,,,,,,,,,
chrIV,sgd,gene,592438,592948,.,+,.,YDR073W,SNF11,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,564861,565022,,,,intergenic,,,,,,,,,,,
chrIV,,intergenic,164865,164986,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,130870,131833,.,-,.,YDL183C,,sgd,protein_coding,,,,,,,,
chrIV,,promoter,1022321,1022821,,-,,YDR281C,,,,,,,,,,,
chrIV,sgd,gene,1478607,1480161,.,+,.,YDR518W,EUG1,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,764177,765155,.,-,.,YDR151C,CTH1,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,1523248,1523611,.,+,.,YDR542W,PAU10,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,857681,857999,.,+,.,YDR203W,,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,1061504,1062791,.,-,.,YDR300C,PRO1,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,1302426,1302673,,,,intergenic,,,,,,,,,,,
chrIV,,promoter,166455,166955,,+,,YDL163W,,,,,,,,,,,
chrIV,,promoter,378445,378945,,-,,YDL042C,,,,,,,,,,,
chrIV,,promoter,1476476,1476976,,-,,YDR516C,,,,,,,,,,,
chrIV,,intergenic,531197,531306,,,,intergenic,,,,,,,,,,,
chrIV,,promoter,628534,629034,,-,,YDR091C,,,,,,,,,,,
chrIV,,promoter,1258056,1258556,,-,,YDR391C,,,,,,,,,,,
chrIV,,intergenic,446383,446966,,,,intergenic,,,,,,,,,,,
chrIV,,promoter,568703,569203,,-,,YDR058C,,,,,,,,,,,
chrIV,,promoter,9756,10256,,-,,YDL246C,,,,,,,,,,,
chrIV,,intergenic,807748,807823,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,701396,702758,.,-,.,YDR125C,ECM18,sgd,protein_coding,,,,,,,,
chrIV,,promoter,1500553,1501053,,-,,YDR532C,,,,,,,,,,,
chrIV,,promoter,304736,305236,,+,,YDL084W,,,,,,,,,,,
chrIV,,promoter,1385766,1386266,,-,,YDR461C-A,,,,,,,,,,,
chrIV,,promoter,693084,693584,,+,,YDR121W,,,,,,,,,,,
chrIV,,intergenic,1061231,1061504,,,,intergenic,,,,,,,,,,,
chrIV,,promoter,316388,316888,,-,,YDL078C,,,,,,,,,,,
chrIV,,promoter,1217580,1218080,,-,,YDR369C,,,,,,,,,,,
chrIV,,promoter,1296686,1297186,,-,,YDR414C,,,,,,,,,,,
chrIV,,intergenic,538967,539302,,,,intergenic,,,,,,,,,,,
chrIV,sgd,gene,1276653,1277169,.,-,.,YDR404C,RPB7,sgd,protein_coding,,,,,,,,
chrIV,,intergenic,945652,946306,,,,intergenic,,,,,,,,,,,
chrIV,,promoter,817449,817949,,+,,YDR178W,,,,,,,,,,,
chrIV,,intergenic,509109,509736,,,,intergenic,,,,,,,,,,,
chrIV,,intergenic,620145,621611,,,,intergenic,,,,,,,,,,,
chrIV,,promoter,682226,682726,,-,,YDR114C,,,,,,,,,,,
chrIV,sgd,gene,603063,603399,.,+,.,YDR079W,PET100,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,1002509,1003502,.,-,.,YDR267C,CIA1,sgd,protein_coding,,,,,,,,
chrIV,,promoter,538467,538967,,-,,YDR040C,,,,,,,,,,,
chrIV,,promoter,1365662,1366162,,-,,YDR453C,,,,,,,,,,,
chrIV,sgd,gene,378873,381438,.,-,.,YDL040C,NAT1,sgd,protein_coding,,,,,,,,
chrIV,,promoter,1293091,1293591,,-,,YDR410C,,,,,,,,,,,
chrIV,,promoter,1224256,1224756,,+,,YDR374W-A,,,,,,,,,,,
chrIV,,intergenic,212546,212850,,,,intergenic,,,,,,,,,,,
chrIV,,promoter,1369289,1369789,,+,,YDR457W,,,,,,,,,,,
chrIV,sgd,gene,1162005,1162449,.,-,.,YDR344C,,sgd,protein_coding,,,,,,,,
chrIV,sgd,gene,67982,68606,.,-,.,YDL217C,TIM22,sgd,protein_coding,,,,,,,,
chrIV,,promoter,1471063,1471563,,-,,YDR512C,,,,,,,,,,,
chrIV,,promoter,198176,198676,,-,,YDL145C,,,,,,,,,,,
chrIV,,promoter,1295411,1295911,,-,,YDR413C,,,,,,,,,,,
chrIV,,promoter,137790,138290,,+,,YDL179W,,,,,,,,,,,
chrIV,,intergenic,1431896,1431967,,,,intergenic,,,,,,,,,,,
chrIV,,promoter,591938,592438,,+,,YDR073W,,,,,,,,,,,
chrIV,,promoter,1035575,1036075,,-,,YDR286C,,,,,,,,,,,
chrIV,,promoter,1031419,1031919,,-,,YDR284C,,,,,,,,,,,
chrIV,,promoter,618306,618806,,-,,YDR087C,,,,,,,,,,,
chrIV,,promoter,461247,461747,,-,,YDR006C,,,,,,,,,,,
chrIV,,promoter,409857,410357,,-,,YDL024C,,,,,,,,,,,
chrIV,,intergenic,422014,422832,,,,intergenic,,,,,,,,,,,
chrIV,,intergenic,1357369,1357579,,,,intergenic,,,,,,,,,,,
chrIV,,intergenic,1228916,1229348,,,,intergenic,,,,,,,,,,,
